,Unnamed: 0,Unnamed: 0.1,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
3793,433,433,25.25,0.43,23.33,0.47,21.33,0.47,bending2
3794,434,434,25.0,0.0,23.5,0.5,23.75,0.43,bending2
3795,435,435,25.25,0.43,23.75,0.43,22.75,1.09,bending2
3796,436,436,26.75,0.43,22.67,0.47,22.33,1.25,bending2
3797,437,437,26.67,0.47,23.75,0.43,21.0,0.0,bending2
3798,438,438,26.33,0.47,22.75,0.43,22.0,0.82,bending2
3799,439,439,26.67,0.47,22.67,0.47,23.0,0.71,bending2
3800,440,440,26.75,0.43,22.5,0.5,21.25,0.43,bending2
3801,441,441,26.5,0.5,23.0,0.0,21.25,0.43,bending2
3802,442,442,26.0,0.0,23.5,0.5,19.75,1.09,bending2
3803,443,443,26.0,0.0,23.0,0.0,20.75,0.43,bending2
3804,444,444,25.67,0.47,24.0,0.0,21.33,0.47,bending2
3805,445,445,26.0,0.0,24.0,0.0,21.25,0.43,bending2
3806,446,446,25.5,0.5,24.0,0.0,21.25,0.43,bending2
3807,447,447,25.0,0.71,24.0,0.0,21.75,0.83,bending2
3808,448,448,25.0,0.71,23.5,0.5,22.0,0.71,bending2
3809,449,449,26.5,0.87,21.33,0.47,21.33,0.47,bending2
3810,450,450,27.0,0.0,21.0,0.0,21.0,0.71,bending2
3811,451,451,27.0,0.0,21.5,0.87,20.5,1.12,bending2
3812,452,452,27.0,0.0,23.33,0.47,20.33,0.47,bending2
3813,453,453,27.0,0.0,23.25,0.43,20.5,0.5,bending2
3814,454,454,26.75,0.43,24.0,0.0,19.5,0.5,bending2
3815,455,455,26.33,0.47,22.75,0.43,20.33,0.94,bending2
3816,456,456,26.6,0.49,22.25,0.43,19.6,0.8,bending2
3817,457,457,27.0,0.0,21.5,0.5,19.75,0.83,bending2
3818,458,458,27.0,0.0,21.25,0.43,20.67,0.47,bending2
3819,459,459,27.0,0.0,21.25,0.43,20.25,0.83,bending2
3820,460,460,27.0,0.0,22.75,0.83,19.25,0.43,bending2
3821,461,461,27.0,0.0,24.0,0.0,18.25,0.43,bending2
3822,462,462,26.67,0.47,23.0,0.0,18.0,0.0,bending2
3823,463,463,27.0,0.0,22.75,0.43,19.0,1.0,bending2
3824,464,464,27.0,0.0,21.5,0.5,20.25,0.83,bending2
3825,465,465,27.0,0.0,21.25,0.43,21.0,0.71,bending2
3826,466,466,27.0,0.0,21.33,0.47,21.0,0.0,bending2
3827,467,467,27.0,0.0,21.0,0.0,21.75,0.83,bending2
3828,468,468,27.0,0.0,21.0,0.0,22.5,0.5,bending2
3829,469,469,27.0,0.0,21.0,0.0,21.25,0.43,bending2
3830,470,470,27.0,0.0,21.0,0.0,21.5,0.5,bending2
3831,471,471,27.0,0.0,21.0,0.0,21.33,0.47,bending2
3832,472,472,27.0,0.0,21.0,0.0,21.4,0.49,bending2
3833,473,473,27.0,0.0,21.67,0.47,21.33,0.47,bending2
3834,474,474,27.0,0.0,22.5,0.5,21.25,0.43,bending2
3835,475,475,27.5,0.5,22.75,1.3,21.0,0.0,bending2
3836,476,476,27.0,0.0,21.0,0.0,20.75,1.09,bending2
3837,477,477,27.0,0.0,21.0,0.0,20.5,0.5,bending2
3838,478,478,27.25,0.43,23.5,0.87,20.75,0.43,bending2
3839,479,479,27.0,0.0,24.0,0.0,19.25,0.83,bending2
3840,480,0,27.0,0.0,24.0,0.0,19.0,1.0,bending2
3841,481,1,27.0,0.0,24.0,0.0,19.75,0.83,bending2
3842,482,2,27.0,0.0,23.5,0.5,20.0,1.22,bending2
3843,483,3,27.0,0.0,24.0,0.0,14.75,1.48,bending2
3844,484,4,27.0,0.0,23.75,0.43,14.5,1.5,bending2
3845,485,5,27.0,0.0,23.33,0.47,17.33,2.05,bending2
3846,486,6,27.0,0.0,22.0,0.0,18.75,0.83,bending2
3847,487,7,27.0,0.0,21.25,0.43,17.75,1.79,bending2
3848,488,8,27.0,0.0,21.0,0.0,19.33,0.94,bending2
3849,489,9,27.0,0.0,18.5,0.5,19.25,0.83,bending2
3850,490,10,27.0,0.0,15.25,3.9,19.33,1.25,bending2
3851,491,11,27.0,0.0,12.75,1.3,18.5,0.87,bending2
3852,492,12,27.0,0.0,19.0,2.12,17.67,4.03,bending2
3853,493,13,27.0,0.0,21.0,0.0,12.5,1.66,bending2
3854,494,14,27.0,0.0,18.33,0.47,13.25,1.3,bending2
3855,495,15,27.0,0.0,18.2,0.4,14.0,0.71,bending2
3856,496,16,27.0,0.0,20.0,1.41,13.5,1.5,bending2
3857,497,17,26.5,0.5,21.75,0.43,15.25,1.48,bending2
3858,498,18,27.0,0.0,22.0,0.71,15.75,0.83,bending2
3859,499,19,27.0,0.0,22.5,0.5,15.75,0.83,bending2
3860,500,20,27.0,0.0,22.5,0.87,15.25,0.43,bending2
3861,501,21,27.0,0.0,22.75,0.43,15.0,0.71,bending2
3862,502,22,27.0,0.0,21.0,0.0,16.33,1.25,bending2
3863,503,23,27.25,0.43,18.0,2.16,17.0,0.82,bending2
3864,504,24,27.25,0.43,16.25,1.3,16.25,1.09,bending2
3865,505,25,27.33,0.47,10.67,2.36,17.67,0.47,bending2
3866,506,26,27.25,0.43,7.5,3.91,16.75,0.83,bending2
3867,507,27,27.0,0.0,13.67,2.05,18.25,0.43,bending2
3868,508,28,27.0,0.0,17.25,5.76,15.5,2.87,bending2
3869,509,29,27.0,0.0,18.25,4.26,14.0,2.35,bending2
3870,510,30,27.0,0.0,18.67,0.94,14.25,1.79,bending2
3871,511,31,27.0,0.0,16.25,3.03,15.75,1.3,bending2
3872,512,32,27.0,0.0,14.75,1.79,13.0,1.22,bending2
3873,513,33,27.0,0.0,9.25,3.27,14.0,1.58,bending2
3874,514,34,27.25,0.43,12.67,0.94,17.33,1.25,bending2
3875,515,35,29.33,0.94,14.75,0.43,17.0,0.82,bending2
3876,516,36,30.0,0.0,17.25,0.43,16.5,0.5,bending2
3877,517,37,30.0,0.0,17.5,0.5,16.25,0.83,bending2
3878,518,38,30.0,0.0,17.0,0.82,16.5,1.12,bending2
3879,519,39,30.0,0.0,18.5,0.5,17.5,0.5,bending2
3880,520,40,30.0,0.0,18.5,0.87,17.25,0.43,bending2
3881,521,41,30.0,0.0,20.0,0.0,15.33,0.47,bending2
3882,522,42,30.0,0.0,19.75,0.43,17.5,0.5,bending2
3883,523,43,30.0,0.0,18.5,0.5,15.75,0.83,bending2
3884,524,44,30.0,0.0,19.25,0.43,16.0,1.41,bending2
3885,525,45,30.0,0.0,20.75,0.43,16.5,1.12,bending2
3886,526,46,29.75,0.43,21.25,0.43,15.25,0.43,bending2
3887,527,47,29.33,0.47,20.67,0.47,15.0,1.22,bending2
3888,528,48,29.33,0.47,21.25,0.43,16.0,0.82,bending2
3889,529,49,29.75,0.43,20.75,0.83,16.0,0.71,bending2
3890,530,50,29.67,0.47,20.5,0.5,15.67,0.94,bending2
3891,531,51,30.0,0.0,18.67,0.47,16.0,0.82,bending2
3892,532,52,30.0,0.0,18.75,0.43,15.67,0.47,bending2
3893,533,53,30.0,0.0,17.0,2.12,16.33,1.25,bending2
3894,534,54,30.0,0.0,18.25,0.43,16.5,1.12,bending2
3895,535,55,30.0,0.0,19.5,1.12,15.0,0.0,bending2
3896,536,56,30.0,0.0,20.75,0.43,15.2,0.98,bending2
3897,537,57,30.0,0.0,20.75,0.43,14.25,0.83,bending2
3898,538,58,30.0,0.0,20.0,1.22,13.0,1.41,bending2
3899,539,59,30.0,0.0,20.33,0.47,14.0,1.22,bending2
3900,540,60,30.0,0.0,18.25,1.09,17.75,1.79,bending2
3901,541,61,30.0,0.0,17.75,0.43,19.0,0.71,bending2
3902,542,62,30.0,0.0,19.25,1.3,15.5,1.8,bending2
3903,543,63,30.0,0.0,18.33,0.47,14.67,0.47,bending2
3904,544,64,30.0,0.0,20.67,0.47,15.75,0.83,bending2
3905,545,65,30.0,0.0,21.0,0.0,15.33,0.47,bending2
3906,546,66,30.0,0.0,20.75,0.43,15.0,0.71,bending2
3907,547,67,30.0,0.0,20.5,0.5,15.67,0.94,bending2
3908,548,68,30.0,0.0,21.0,0.0,14.33,1.7,bending2
3909,549,69,30.0,0.0,21.0,0.0,14.0,1.0,bending2
3910,550,70,30.0,0.0,21.25,0.43,13.5,1.5,bending2
3911,551,71,30.0,0.0,21.5,0.87,13.5,1.66,bending2
3912,552,72,29.75,0.43,22.25,0.83,14.75,1.09,bending2
3913,553,73,29.75,0.43,21.0,0.0,15.25,0.43,bending2
3914,554,74,29.5,0.5,21.0,0.71,15.0,1.22,bending2
3915,555,75,29.5,0.5,19.5,0.87,17.5,0.87,bending2
3916,556,76,29.25,0.43,21.0,0.0,19.0,1.0,bending2
3917,557,77,30.0,0.0,21.0,0.0,18.33,0.47,bending2
3918,558,78,30.0,0.0,21.0,0.0,19.67,0.47,bending2
3919,559,79,30.0,0.0,21.0,0.0,16.75,1.3,bending2
3920,560,80,30.0,0.0,21.0,0.0,14.25,0.83,bending2
3921,561,81,30.0,0.0,21.0,0.0,15.75,0.83,bending2
3922,562,82,30.0,0.0,21.0,0.0,16.0,1.22,bending2
3923,563,83,30.0,0.0,22.0,1.22,20.0,1.22,bending2
3924,564,84,30.0,0.0,23.25,0.83,21.25,0.43,bending2
3925,565,85,29.5,0.5,21.5,0.5,21.0,0.0,bending2
3926,566,86,29.75,0.43,21.75,0.43,21.5,0.5,bending2
3927,567,87,29.75,0.43,21.25,0.43,20.75,0.43,bending2
3928,568,88,29.25,0.43,20.0,1.41,20.0,0.82,bending2
3929,569,89,30.0,0.0,20.33,0.47,18.33,0.47,bending2
3930,570,90,30.0,0.0,20.25,0.83,17.75,0.43,bending2
3931,571,91,29.25,0.43,21.25,0.43,18.25,0.43,bending2
3932,572,92,29.33,0.47,21.0,0.0,19.0,0.82,bending2
3933,573,93,28.75,0.43,22.25,0.43,18.5,0.87,bending2
3934,574,94,27.67,0.47,24.0,0.0,18.0,0.71,bending2
3935,575,95,27.25,0.43,24.0,0.0,18.0,0.0,bending2
3936,576,96,27.5,0.5,24.0,0.0,18.0,0.0,bending2
3937,577,97,27.75,0.43,23.5,0.5,17.75,0.43,bending2
3938,578,98,27.75,0.43,23.25,0.43,17.0,1.0,bending2
3939,579,99,27.75,0.43,23.0,0.0,16.75,0.83,bending2
3940,580,100,28.0,0.0,21.25,0.43,17.25,0.83,bending2
3941,581,101,27.5,0.5,21.25,0.43,17.25,0.83,bending2
3942,582,102,27.75,0.43,21.25,0.43,17.5,0.5,bending2
3943,583,103,27.75,0.43,21.0,0.0,17.33,0.47,bending2
3944,584,104,27.5,0.5,21.0,0.0,17.5,0.5,bending2
3945,585,105,28.0,0.0,21.0,0.0,18.33,0.47,bending2
3946,586,106,27.0,0.0,21.5,0.5,19.0,1.0,bending2
3947,587,107,27.75,0.43,21.0,0.0,18.5,0.5,bending2
3948,588,108,28.25,0.43,21.5,0.5,18.25,0.43,bending2
3949,589,109,28.33,0.47,21.0,0.0,18.5,0.5,bending2
3950,590,110,28.75,0.43,21.0,0.0,18.75,0.83,bending2
3951,591,111,28.25,0.43,21.0,0.0,19.25,0.83,bending2
3952,592,112,28.0,0.71,21.0,0.0,18.75,0.83,bending2
3953,593,113,28.5,0.5,19.5,1.12,18.25,0.43,bending2
3954,594,114,29.0,0.0,19.0,0.71,18.0,0.0,bending2
3955,595,115,29.25,0.43,18.75,0.43,17.5,0.5,bending2
3956,596,116,29.25,0.43,20.25,0.83,17.25,0.83,bending2
3957,597,117,29.5,0.5,20.67,0.47,16.67,0.47,bending2
3958,598,118,29.5,0.5,19.75,0.83,16.5,0.5,bending2
3959,599,119,29.0,0.0,20.75,0.43,17.0,1.22,bending2
3960,600,120,29.25,0.43,21.0,0.0,17.5,0.5,bending2
3961,601,121,29.0,0.0,21.33,0.47,18.0,0.0,bending2
3962,602,122,28.5,0.5,22.0,0.0,17.25,1.48,bending2
3963,603,123,28.67,0.47,21.0,0.0,19.25,0.83,bending2
3964,604,124,29.5,0.5,20.0,1.0,19.25,1.3,bending2
3965,605,125,29.25,0.43,18.0,0.0,18.75,0.83,bending2
3966,606,126,29.75,0.43,18.0,0.0,20.25,0.83,bending2
3967,607,127,29.75,0.43,18.0,0.0,19.5,0.5,bending2
3968,608,128,29.5,0.5,18.33,0.47,19.33,0.94,bending2
3969,609,129,28.75,0.43,18.0,0.0,18.0,0.0,bending2
3970,610,130,29.0,0.0,18.0,0.0,18.67,0.47,bending2
3971,611,131,29.0,0.0,18.0,0.0,18.0,0.0,bending2
3972,612,132,28.75,0.43,18.5,0.5,18.75,0.83,bending2
3973,613,133,28.0,0.0,21.0,0.0,19.33,0.94,bending2
3974,614,134,28.67,0.47,21.0,0.0,18.67,0.47,bending2
3975,615,135,28.75,0.43,18.0,0.71,19.0,1.22,bending2
3976,616,136,28.5,0.5,15.33,0.47,20.67,0.47,bending2
3977,617,137,29.2,0.4,15.8,0.75,20.25,0.83,bending2
3978,618,138,29.25,0.43,18.0,0.0,20.75,0.43,bending2
3979,619,139,28.75,0.43,18.0,0.0,20.0,1.0,bending2
3980,620,140,29.0,0.0,18.0,0.0,19.67,0.47,bending2
3981,621,141,28.5,0.5,18.0,0.0,19.33,0.94,bending2
3982,622,142,28.75,0.43,16.25,1.09,19.0,0.71,bending2
3983,623,143,29.0,0.0,16.75,0.43,18.75,0.83,bending2
3984,624,144,29.0,0.0,17.75,0.43,18.5,0.5,bending2
3985,625,145,29.25,0.43,18.0,0.0,18.25,0.43,bending2
3986,626,146,29.0,0.0,17.75,0.43,18.25,0.43,bending2
3987,627,147,29.67,0.47,18.0,0.0,18.67,0.94,bending2
3988,628,148,30.0,0.0,18.33,0.47,18.0,0.0,bending2
3989,629,149,29.67,0.47,17.25,0.83,18.0,0.0,bending2
3990,630,150,29.33,0.47,14.33,0.94,18.0,0.71,bending2
3991,631,151,29.25,0.43,14.5,0.87,17.25,0.43,bending2
3992,632,152,29.75,0.43,16.0,1.22,18.0,0.71,bending2
3993,633,153,30.0,0.0,18.0,0.0,18.5,0.5,bending2
3994,634,154,29.75,0.43,18.0,1.41,17.25,1.48,bending2
3995,635,155,29.33,0.47,20.0,0.0,17.67,0.47,bending2
3996,636,156,30.0,0.0,18.75,0.43,21.0,2.12,bending2
3997,637,157,29.5,0.5,18.0,0.0,22.5,0.5,bending2
3998,638,158,29.5,0.5,21.0,0.0,21.67,0.47,bending2
3999,639,159,30.0,0.0,18.0,0.0,21.25,0.43,bending2
4000,640,160,30.0,0.0,17.33,0.47,21.0,0.0,bending2
4001,641,161,30.0,0.0,16.5,0.5,20.75,0.43,bending2
4002,642,162,30.0,0.0,16.25,0.43,21.25,0.43,bending2
4003,643,163,30.0,0.0,17.25,0.43,21.5,0.5,bending2
4004,644,164,30.0,0.0,16.0,0.71,22.33,1.25,bending2
4005,645,165,30.0,0.0,20.25,0.83,22.75,0.83,bending2
4006,646,166,30.0,0.0,21.33,0.47,23.5,0.5,bending2
4007,647,167,30.0,0.0,21.8,0.75,21.0,0.71,bending2
4008,648,168,30.0,0.0,20.67,0.47,20.75,0.43,bending2
4009,649,169,29.25,0.43,20.75,0.43,20.5,0.5,bending2
4010,650,170,29.67,0.47,19.33,0.94,19.75,1.3,bending2
4011,651,171,29.75,0.43,18.25,0.43,21.0,0.0,bending2
4012,652,172,29.25,0.43,20.5,0.87,20.5,0.87,bending2
4013,653,173,29.25,0.43,19.5,1.5,18.5,0.5,bending2
4014,654,174,29.0,0.0,19.0,0.0,17.75,1.09,bending2
4015,655,175,29.0,0.71,19.0,0.0,18.25,1.64,bending2
4016,656,176,28.75,0.43,19.67,1.25,18.33,0.47,bending2
4017,657,177,29.75,0.43,20.25,1.3,19.0,1.0,bending2
4018,658,178,30.0,0.0,19.5,0.5,20.0,1.22,bending2
4019,659,179,29.25,0.43,18.0,0.0,19.25,0.83,bending2
4020,660,180,29.0,0.0,18.0,0.0,21.0,0.0,bending2
4021,661,181,29.25,0.43,18.0,0.0,20.25,0.83,bending2
4022,662,182,30.0,0.0,17.5,0.5,20.0,0.0,bending2
4023,663,183,30.0,0.0,18.0,0.0,19.25,1.3,bending2
4024,664,184,29.5,0.5,17.0,0.82,20.33,0.94,bending2
4025,665,185,29.0,0.0,18.0,0.82,20.25,0.83,bending2
4026,666,186,29.75,0.43,18.5,0.87,21.0,0.0,bending2
4027,667,187,30.0,0.0,20.5,0.5,21.0,0.71,bending2
4028,668,188,29.33,0.47,20.5,0.5,19.67,1.25,bending2
4029,669,189,30.5,0.5,23.5,0.87,23.25,1.3,bending2
4030,670,190,29.25,0.83,21.5,0.5,24.0,0.0,bending2
4031,671,191,27.5,0.5,20.5,0.5,21.75,0.83,bending2
4032,672,192,29.33,0.47,21.0,0.0,23.67,0.47,bending2
4033,673,193,28.25,1.09,21.0,0.0,23.5,0.87,bending2
4034,674,194,27.67,0.94,20.67,0.47,21.5,0.87,bending2
4035,675,195,28.5,0.5,17.33,0.94,22.0,0.82,bending2
4036,676,196,28.0,0.0,16.0,0.0,22.67,1.25,bending2
4037,677,197,28.0,0.71,17.5,0.5,21.0,0.0,bending2
4038,678,198,27.67,0.47,17.67,0.47,20.75,0.43,bending2
4039,679,199,27.33,0.47,18.0,0.82,19.75,0.83,bending2
4040,680,200,28.0,0.82,18.5,0.5,20.0,0.82,bending2
4041,681,201,28.0,0.82,19.75,0.83,20.0,1.41,bending2
4042,682,202,28.33,1.25,20.5,0.5,20.0,0.82,bending2
4043,683,203,30.0,0.0,18.33,0.47,19.5,1.12,bending2
4044,684,204,30.25,0.43,18.0,0.0,21.0,0.0,bending2
4045,685,205,30.0,0.0,17.5,0.5,21.25,0.43,bending2
4046,686,206,30.0,0.0,16.75,0.83,21.0,0.0,bending2
4047,687,207,30.0,0.0,16.0,0.82,21.0,0.0,bending2
4048,688,208,30.0,0.0,20.5,0.5,21.33,0.47,bending2
4049,689,209,29.75,0.43,21.0,0.0,21.25,0.43,bending2
4050,690,210,30.0,0.0,21.25,0.43,21.25,0.43,bending2
4051,691,211,30.0,0.0,18.75,0.83,20.67,0.47,bending2
4052,692,212,30.0,0.0,17.75,0.83,20.75,0.43,bending2
4053,693,213,30.25,0.43,16.5,0.87,21.0,0.0,bending2
4054,694,214,30.0,0.0,17.0,0.71,20.75,0.43,bending2
4055,695,215,30.0,0.0,17.67,0.47,20.5,0.5,bending2
4056,696,216,30.0,0.0,18.0,0.0,20.5,0.5,bending2
4057,697,217,30.25,0.43,18.0,0.0,20.5,0.5,bending2
4058,698,218,30.0,0.0,18.0,0.0,20.5,0.87,bending2
4059,699,219,30.25,0.43,17.5,0.5,20.75,0.43,bending2
4060,700,220,30.33,0.47,17.5,0.5,21.0,0.82,bending2
4061,701,221,31.33,0.47,18.75,0.43,22.33,0.94,bending2
4062,702,222,30.5,0.5,19.0,0.71,20.75,0.43,bending2
4063,703,223,30.0,0.0,16.67,0.94,21.0,0.82,bending2
4064,704,224,30.33,0.47,17.5,0.5,21.0,0.0,bending2
4065,705,225,31.0,0.82,18.0,0.0,21.25,0.43,bending2
4066,706,226,30.0,0.0,18.5,0.5,21.5,0.5,bending2
4067,707,227,30.0,0.0,20.5,0.5,21.75,0.83,bending2
4068,708,228,30.0,0.0,20.75,0.43,21.5,0.87,bending2
4069,709,229,30.0,0.0,21.0,0.0,21.0,0.0,bending2
4070,710,230,30.0,0.0,21.0,0.0,20.25,0.83,bending2
4071,711,231,30.25,0.43,20.75,0.43,20.5,0.5,bending2
4072,712,232,30.25,0.43,21.0,0.0,21.0,0.0,bending2
4073,713,233,30.0,0.0,21.25,0.43,21.0,0.0,bending2
4074,714,234,30.0,0.0,21.75,0.83,20.5,0.87,bending2
4075,715,235,30.5,0.5,21.0,0.0,20.75,0.43,bending2
4076,716,236,30.0,0.0,23.25,0.83,21.5,0.5,bending2
4077,717,237,30.0,0.0,24.0,0.0,21.0,0.0,bending2
4078,718,238,30.0,0.0,22.25,1.3,21.0,0.0,bending2
4079,719,239,30.0,0.0,21.5,0.87,21.0,0.0,bending2
4080,720,240,30.0,0.0,23.75,0.43,21.0,0.0,bending2
4081,721,241,30.0,0.0,23.5,0.5,21.5,0.5,bending2
4082,722,242,29.5,0.5,23.25,0.43,21.0,0.0,bending2
4083,723,243,29.5,0.5,22.5,0.5,21.0,0.0,bending2
4084,724,244,29.0,0.0,21.67,0.47,20.0,0.82,bending2
4085,725,245,29.0,0.0,21.0,0.0,18.67,0.47,bending2
4086,726,246,30.0,0.0,21.0,0.0,19.25,0.83,bending2
4087,727,247,30.0,0.0,21.0,0.0,21.0,0.0,bending2
4088,728,248,30.0,0.0,20.67,0.47,20.5,0.5,bending2
4089,729,249,30.0,0.0,20.0,0.71,20.5,0.5,bending2
4090,730,250,30.0,0.0,20.0,0.0,20.5,0.5,bending2
4091,731,251,30.0,0.0,19.0,0.71,20.75,0.43,bending2
4092,732,252,30.0,0.0,18.0,0.0,20.5,0.5,bending2
4093,733,253,30.0,0.0,18.67,0.47,21.0,0.0,bending2
4094,734,254,30.0,0.0,19.0,0.89,20.8,0.4,bending2
4095,735,255,30.33,0.47,18.0,0.0,20.33,0.94,bending2
4096,736,256,30.0,0.0,20.75,0.43,20.0,0.82,bending2
4097,737,257,30.0,0.0,24.0,0.0,20.25,0.83,bending2
4098,738,258,29.33,0.94,22.0,1.41,21.0,0.71,bending2
4099,739,259,27.67,0.47,19.0,0.82,21.0,0.71,bending2
4100,740,260,28.75,0.43,22.25,0.83,20.25,1.3,bending2
4101,741,261,29.33,0.47,20.75,2.28,22.33,1.25,bending2
4102,742,262,29.33,0.94,20.67,0.94,23.5,0.87,bending2
4103,743,263,29.25,0.43,21.75,0.83,21.25,2.38,bending2
4104,744,264,29.5,0.5,19.5,1.5,21.75,2.49,bending2
4105,745,265,29.25,1.3,16.0,0.82,20.0,1.41,bending2
4106,746,266,27.0,0.0,18.75,2.49,23.33,0.94,bending2
4107,747,267,26.67,0.47,23.75,0.43,21.33,0.47,bending2
4108,748,268,26.5,0.87,22.5,1.12,21.0,0.0,bending2
4109,749,269,27.75,0.83,21.0,0.0,20.75,1.09,bending2
4110,750,270,27.33,0.47,17.33,2.05,19.0,1.22,bending2
4111,751,271,28.0,0.0,17.0,0.71,19.5,1.12,bending2
4112,752,272,28.75,0.43,18.25,0.43,18.5,1.5,bending2
4113,753,273,29.0,0.0,18.0,0.0,17.67,1.25,bending2
4114,754,274,27.5,0.5,19.25,1.64,17.25,0.83,bending2
4115,755,275,27.5,0.5,22.0,1.0,14.0,1.22,bending2
4116,756,276,27.0,0.71,20.25,0.83,12.5,2.18,bending2
4117,757,277,26.33,0.94,21.0,0.0,7.5,1.12,bending2
4118,758,278,26.0,0.71,16.33,1.25,14.33,3.86,bending2
4119,759,279,26.5,0.5,17.0,1.41,16.0,1.41,bending2
4120,760,280,27.33,0.47,18.0,0.0,19.33,2.36,bending2
4121,761,281,28.0,0.82,18.75,0.43,20.67,0.47,bending2
4122,762,282,29.0,0.0,18.0,0.0,19.33,0.47,bending2
4123,763,283,28.67,0.47,18.67,0.94,18.25,0.43,bending2
4124,764,284,28.0,0.0,19.33,1.25,18.0,0.0,bending2
4125,765,285,29.0,0.0,20.25,0.43,18.25,0.43,bending2
4126,766,286,28.0,0.71,20.5,0.87,19.25,1.3,bending2
4127,767,287,27.5,0.5,20.0,1.58,20.5,0.5,bending2
4128,768,288,28.0,0.71,21.75,0.83,19.0,1.41,bending2
4129,769,289,27.0,0.71,20.33,0.47,17.0,1.41,bending2
4130,770,290,27.5,0.5,21.0,0.0,16.5,1.12,bending2
4131,771,291,27.0,0.0,21.0,0.0,17.5,0.5,bending2
4132,772,292,26.75,0.43,19.75,0.83,17.0,1.22,bending2
4133,773,293,28.0,0.0,20.5,0.5,18.0,0.0,bending2
4134,774,294,27.0,0.0,20.33,0.94,16.5,1.66,bending2
4135,775,295,27.0,0.0,18.4,0.49,10.75,1.09,bending2
4136,776,296,27.0,0.0,20.75,0.43,15.25,2.95,bending2
4137,777,297,25.67,0.47,21.75,0.83,10.67,1.7,bending2
4138,778,298,27.0,0.0,21.0,0.0,10.33,1.7,bending2
4139,779,299,25.75,0.43,21.0,0.0,12.5,0.87,bending2
4140,780,300,25.33,0.47,19.67,0.47,13.0,1.0,bending2
4141,781,301,26.5,0.5,19.25,0.83,13.25,1.3,bending2
4142,782,302,27.0,0.0,20.0,0.0,12.25,0.43,bending2
4143,783,303,27.0,0.0,18.0,1.22,14.5,1.5,bending2
4144,784,304,27.0,0.0,18.0,1.41,14.75,1.09,bending2
4145,785,305,27.0,0.0,16.0,1.58,16.25,1.09,bending2
4146,786,306,27.0,0.0,17.5,0.5,13.5,1.12,bending2
4147,787,307,27.0,0.0,16.0,1.22,15.0,1.87,bending2
4148,788,308,27.0,0.0,15.0,0.0,18.33,0.47,bending2
4149,789,309,27.0,0.0,14.75,0.43,19.0,0.82,bending2
4150,790,310,27.0,0.0,15.33,1.7,18.33,0.47,bending2
4151,791,311,26.75,0.43,20.25,1.3,18.25,1.79,bending2
4152,792,312,26.67,0.47,23.33,0.47,19.5,1.12,bending2
4153,793,313,27.0,0.0,22.5,1.5,20.25,1.48,bending2
4154,794,314,25.5,1.5,23.67,0.47,0.0,0.0,bending2
4155,795,315,21.4,1.62,21.8,2.23,16.17,1.21,bending2
4156,796,316,23.5,0.87,25.75,1.09,12.67,0.94,bending2
4157,797,317,20.67,0.94,27.0,0.0,13.5,1.5,bending2
4158,798,318,21.25,0.43,27.5,0.87,10.0,1.0,bending2
4159,799,319,22.5,0.5,28.0,0.82,9.0,0.0,bending2
4160,800,320,23.67,0.47,27.0,0.0,9.0,0.0,bending2
4161,801,321,23.0,0.71,27.0,0.0,9.33,0.47,bending2
4162,802,322,23.67,0.47,27.0,0.0,10.0,1.22,bending2
4163,803,323,24.0,0.0,27.0,0.0,10.75,0.83,bending2
4164,804,324,24.33,0.47,27.0,0.0,13.0,1.58,bending2
4165,805,325,0.0,0.0,25.0,0.0,0.0,0.0,bending2
4166,806,326,24.0,0.0,24.25,0.43,11.0,1.0,bending2
4167,807,327,24.0,0.0,25.0,0.0,9.33,0.47,bending2
4168,808,328,24.0,0.0,25.0,0.0,9.33,0.47,bending2
4169,809,329,24.33,0.47,25.5,0.5,10.33,0.94,bending2
4170,810,330,24.67,0.47,26.67,0.47,12.75,2.49,bending2
4171,811,331,23.5,0.5,25.67,0.47,10.0,0.0,bending2
4172,812,332,23.25,0.83,25.5,0.5,9.33,0.47,bending2
4173,813,333,22.5,0.5,26.5,0.5,9.0,1.41,bending2
4174,814,334,22.25,0.43,26.75,0.43,9.5,0.87,bending2
4175,815,335,23.67,0.47,27.0,0.0,8.75,0.43,bending2
4176,816,336,24.0,0.0,27.0,0.0,9.0,1.87,bending2
4177,817,337,24.0,0.0,27.0,0.0,6.0,0.0,bending2
4178,818,338,24.67,0.47,27.33,0.47,9.75,2.28,bending2
4179,819,339,25.0,0.0,25.33,1.25,13.33,1.89,bending2
4180,820,340,20.25,2.28,23.0,1.58,16.25,3.03,bending2
4181,821,341,20.5,0.5,24.0,0.0,14.0,1.0,bending2
4182,822,342,22.0,0.71,21.25,0.43,14.0,1.22,bending2
4183,823,343,23.0,0.71,20.75,0.43,13.75,0.83,bending2
4184,824,344,23.75,0.43,22.0,1.22,17.75,2.17,bending2
4185,825,345,22.0,0.71,20.25,2.17,20.75,0.43,bending2
4186,826,346,21.25,0.43,11.75,2.05,20.75,0.43,bending2
4187,827,347,21.75,0.83,12.5,2.06,21.75,1.3,bending2
4188,828,348,25.25,7.05,18.0,4.24,23.5,2.29,bending2
4189,829,349,27.25,5.07,30.75,1.3,25.0,1.22,bending2
4190,830,350,36.25,0.43,30.25,0.83,23.5,2.5,bending2
